load_ratio,speed_ratio,T_amb_C,mode_op,E_total_kWh,E_loss_kWh,P_peak_kW,P_std_kW,T_end_C,throughput_idx,E_per_throughput,opt_note
0,0.4,25,0,0.0666666666666667,0.0666666666666667,4,0,26.1857145121045,0.4,0.166666666666667,smooth+bestSpeed+standbyAux(lowLoad)
0.0631578947368421,0.4,25,0,0.0765746977554629,0.0681589057137151,4.74387622268834,0.319534484749565,26.2122704680169,0.4,0.191436744388657,smooth+bestSpeed+standbyAux(lowLoad)
0.126315789473684,0.4,25,0,0.0864830400573079,0.0696514559738124,5.48779272751531,0.639079022057616,26.2388319804429,0.4,0.21620760014327,smooth+bestSpeed+standbyAux(lowLoad)
0.189473684210526,0.4,25,0,0.0963916936568705,0.0711443175316272,6.23174952866732,0.958633614563981,26.2653990508973,0.4,0.240979234142176,smooth+bestSpeed+standbyAux(lowLoad)
0.252631578947368,0.4,25,0,0.106300658638851,0.0726374904718601,6.97574664033693,1.2781982649095,26.2919716808949,0.4,0.265751646597128,smooth+bestSpeed+standbyAux(lowLoad)
0.315789473684211,0.4,25,0,0.132886310955872,0.0908064887522546,8.72079915740874,1.59838283254424,26.6151336150901,0.4,0.33221577738968,smooth+bestSpeed+standbyAux(lowLoad)
0.378947368421053,0.4,25,0,0.142797842029376,0.0923020553850354,9.46507978242693,1.91808961983926,26.641748413382,0.4,0.35699460507344,smooth+bestSpeed+standbyAux(lowLoad)
0.442105263157895,0.4,25,0,0.152709685150687,0.093797934065623,10.2094007049715,2.23780648690914,26.6683687829848,0.4,0.381774212876718,smooth+bestSpeed+standbyAux(lowLoad)
0.505263157894737,0.4,25,0,0.162621840404787,0.0952941248789992,10.9537619392038,2.55753343640428,26.6949947254186,0.4,0.406554601011967,smooth+bestSpeed+standbyAux(lowLoad)
0.568421052631579,0.4,25,0,0.172534307876689,0.0967906279101776,11.698163499291,2.87727047097607,26.721626242204,0.4,0.431335769691722,smooth+bestSpeed+standbyAux(lowLoad)
0.631578947368421,0.4,25,0,0.182447087651439,0.0982874432442039,12.4426053994065,3.19701759327695,26.7482633348624,0.4,0.456117719128596,smooth+bestSpeed+standbyAux(lowLoad)
0.694736842105263,0.4,25,0,0.192360179814114,0.099784570966156,13.1870876537301,3.51677480596037,26.7749060049156,0.4,0.480900449535285,smooth+bestSpeed+standbyAux(lowLoad)
0.757894736842105,0.4,25,0,0.202273584449825,0.101282011161144,13.9316102764473,3.83654211168081,26.801554253886,0.4,0.505683961124563,smooth+bestSpeed+standbyAux(lowLoad)
0.821052631578947,0.4,25,0,0.212187301643714,0.102779763914309,14.6761732817501,4.15631951309374,26.8282080832965,0.4,0.530468254109284,smooth+bestSpeed+standbyAux(lowLoad)
0.88421052631579,0.4,25,0,0.222101331480954,0.104277829310825,15.4207766838364,4.4761070128557,26.8548674946707,0.4,0.555253328702384,smooth+bestSpeed+standbyAux(lowLoad)
0.947368421052632,0.4,25,0,0.232015674046751,0.105776207435899,16.1654204969102,4.79590461362423,26.8815324895327,0.4,0.580039185116878,smooth+bestSpeed+standbyAux(lowLoad)
1.01052631578947,0.4,25,0,0.241930329426345,0.107274898374769,16.910104735182,5.1157123180579,26.9082030694073,0.4,0.604825823565861,smooth+bestSpeed+standbyAux(lowLoad)
1.07368421052632,0.4,25,0,0.251845297705004,0.108773902212705,17.6548294128681,5.43553012881629,26.9348792358196,0.4,0.62961324426251,smooth+bestSpeed+standbyAux(lowLoad)
1.13684210526316,0.4,25,0,0.261760578968032,0.11027321903501,18.399594544191,5.75535804856002,26.9615609902957,0.4,0.654401447420081,smooth+bestSpeed+standbyAux(lowLoad)
1.2,0.4,25,0,0.271676173300764,0.111772848927018,19.1444001433795,6.07519607995075,26.9882483343618,0.4,0.67919043325191,smooth+bestSpeed+standbyAux(lowLoad)
