load_ratio,speed_ratio,T_amb_C,mode_op,E_total_kWh,E_loss_kWh,P_peak_kW,T_end_C,loss_ratio
1,0.7,-20,0,0.426724694055948,0.149834685303474,26.7348918769773,-17.3343797129697,0.351127289773928
1,0.7,25,0,0.409540731292765,0.132650722540291,25.6431154204622,27.3598671436735,0.323901171249957
1,0.7,50,0,0.41947620944573,0.142586200693256,26.274829249219,52.5366916531503,0.339914868787578
